start	end	text
4136240	4143400	войну с Нидерландами, которая окончилась постыдно для Англии. Для успокоения умов в январе 1668
4143400	4150260	года Карл заключил тройственный союз со Швецией и Нидерландами с целью защиты протестанизма в Европе.
4150260	4159460	Но уже в середине 1669 года неожиданно составилось пресловутое министерство кабаль. Кабаль означает
4159460	4165620	заговор, и по случайному совпадению начальные буквы фамилии министров образовали именно это слово
4165620	4173940	Клиффорд, Эшли, Бекингем, Арлингтон, Лодердейль, которые на деньги Людовика XIV в союзе с братом короля
4173940	4179680	герцогом Йоркским систематически стремились к выдворению католицизма в Англии и восстановлению
4179680	4186780	абсолютной монархии. В силу тайного договора с Францией оно без всякой причины объявило в 1672 году
4186780	4192420	войну Нидерландам, которая принесла Англия один только позор. В это же время события в королевском
4192420	4198620	семействе еще более усилили опасения и недовольства протестантов. Герцог Йоркский, наследник престола,
4198620	4205120	открыто перешел в католицизм и женился на католической принцессе Марии Мадынской. Под видом
4205120	4210960	провозглашения веротерпимости была издана так называемая индульгенция, которой без разрешения
4210960	4218040	парламента отменялись уголовные наказания против нонконформистов, но которая должна была служить
4218040	4226760	первым шагом к введению католицизма. Так понял это парламент и в 1673 году заставил короля взять назад
4226760	4232980	индульгенцию и вместо нее издать присяжный акт, по которому на государственной службе могли быть
4232980	4239520	терпимы только те, кто признавал короля главой церкви, причащался по-англикански и отвергал
4239520	4248580	присуществление. Брат короля Яков вынужден был сложить свои должности. В то же время парламент
4248580	4254760	покончил Эскабалью, привлекший министров к ответственности за войну с Нидерландами. Во главе нового
4254760	4260140	министерства стал граф Денби, который своей политикой внес в страну еще большее замешательство.
4260740	4267480	Ненависть к католикам вспыхнула со страшной силой, когда в 1678 году Тит Оутс начал публично
4267480	4272800	объявлять о заговоре католиков, будто бы замышлявших убить короля и возвести на престол Якова.
4273520	4278840	Парламент исключил из своей среды всех католиков, объявил Якова лишенным прав на престол
4278840	4284980	наследие и требовал суда над министрами. Карл распустил парламент из крайне реалистического,
4285120	4291200	превратившийся под конец чуть не в революционный и назначил новые выборы. В новой палате оппозиции
4291200	4297240	принадлежало большинство. Герцог Йорский был отослан за границу. Оппозиция вступила в кабинет,
4297300	4304320	главой которого стал Шефцбери и требовала от короля устранения Якова от престола наследия. Но в этом
4304320	4309000	вопросе король неожиданно выказал несвойственную ему твердость и снова распустил парламент,
4309140	4317280	который, прежде чем разойтись, издал 27 мая 1679 года знаменитый указ, ограждающий личную
4317280	4323600	неприкосновенность граждан. Вслед за этим Шефцбери был лишен своих должностей. Однако новый парламент
4323600	4330680	сказался так же маловозговорчивым, как и его предшественник. В ноябре 1680 года Нижняя палата
4330680	4336960	вновь приняла Биль о лишении Якова прав на престол. Но он был отвергнут лордами. Приверженцы
4336960	4343620	Биля получили название Вигов, а противники его стали называться именем Тори. Для намерений двора,
4343720	4351300	как нельзя более кстати, пришелся новый заговор на жизнь короля, открытый в 1681 году. Хотя участники
4351300	4357600	в этом заговоре были все люди без имени и влияния, но правительство сумело запутать в него вождей
4357600	4366900	оппозиции и предало их суду. Лорд Рассел, Элджернон, Сидни были казнены и вскоре в 1685 году
4366900	4373440	умирает Карл II. Яков II вступил на престол среди общего безмолвия, которое выдворилось вследствие
4373440	4379540	преследований последних лет, не встретив ни малейшего сопротивления. Он дал обещание свято соблюдать
4379540	4385140	законы и государственную религию. Вновь избранный парламент, состоявший почти исключительно из чистых
4385140	4391020	Тори, по первому же его требованию разрешил ему чрезвычайные субсидии на подавление восстаний
4391020	4397620	Аргайла в Шотландии и герцога Манмута, внебрачного сына Карла II в Англии. Оба восстания были
4397620	4404440	усмирены с бесчеловечной жестокостью. Манмут и Аргайл попались в руки короля и были казнены.
4405500	4410240	Этот быстрый успех придал Якову смелость открыто приступить к осуществлению своих планов.
4410240	4415140	Под предлогом предупреждения новых мятежей он увеличил армию, назначил на офицерские места
4415140	4421060	многих католиков, освободив их от соблюдения присяжного акта. Многие высокие должности были
4421060	4426840	заняты папистами. Опасаясь сопротивления парламента, Яков распустил его и собственной
4426840	4432140	властью издал закон о веротерпимости, который представлял католикам равные права
4432140	4437120	с членами государственной церкви. Эта мера должна была служить началом полного торжества
4437120	4442860	католицизма. Негодование народа не имело границ, и оно еще более усилилось,
4443280	4448500	когда разнеслась весть, что королева родила сына, который немедленно был передан на попечение
4448500	4453520	иезуитов. Рождение наследника отстраняло от престола протестантских дочерей Якова,
4453980	4460200	на которых нация возлагала свои последние надежды. Но это-то и переполнило чашу народного терпения.
4460200	4466040	Тори и Вики формально обратились к зятю короля, штагальтеру, голландскому Вильгельму Аранскому,
4466140	4471560	умоляя его встать на защиту протестантов в Англии и прав своей жены Марии, дочери Якова.
4472100	4481280	5 ноября 1688 года Вильгельм высадился в Торбее при восторженных криках народа. После некоторых
4481280	4486200	колебаний на его сторону перешло войско и флот. И уже 18 декабря он без всякого кровопролития
4486200	4491840	вступил в Лондон, тогда как покинутый всеми король должен был бежать. Вильгельм принял
4491840	4496960	регенство и созвал последний парламент Карла II для решения вопроса о престолонаследии.
4497480	4506920	13 февраля 1689 года парламент признал Якова II лишенным престола и передал корону принцессе Марии
4506920	4514560	совместно с ее супругом. С тем, однако, чтобы правительственная власть принадлежала Вильгельму
4514560	4520520	и чтобы после смерти бездетной четы корона перешла к принцессе Анне. Но вместе с тем
4520520	4526680	Вильгельм должен был подписать так называемую Декларацию права, чуть позже ставшую Биллем о правах,
4527000	4533320	которая заключала в себе точное определение границ королевской власти. 11 апреля Вильгельм был
4533320	4539780	признан и шотландским парламентом под условием отмены гипископата и верховной власти короля
4539780	4545940	в делах церкви. Новая революция отнюдь не была простой переменной династии, а положила
4545940	4552180	начало приобретению парламентом новых прав. Виги пользовались привильгельми громадным влиянием
4552180	4557880	на государственные дела. Это ожесточило Тори и увеличивало ряды приверженцев и знанного короля,
4558060	4565580	так называемых якобистов. Парламент 1689 года принял великий акт о веротерпимости,
4565580	4572620	доставший религиозную свободу всем, кроме унитариев. Правда, благодеяния его не были
4572620	4576980	распространены на католиков, но зато, по крайней мере, последние не подвергались больше
4576980	4582780	преследованию. В Ирлане, однако, вспыхнул мятеж, быстро принявший весьма значительные размеры.
4583320	4590280	В марте 1689 года там высадился Яков со вспомогательным французским корпусом в 5000 человек.
4590280	4596900	Он обладел Дублином и созвал ирландский парламент. Но уже в июле 1690 года Вильгельм
4596900	4602780	лично нанес ему жестокое поражение на реке Бойн. Окончательное покорение Ирландии последовало
4602780	4608760	не раньше 1691 года, после того, как генерал Черчилль, впоследствии герцог Мальборо,
4609180	4615860	вторично разбил армию Якова близ Агрима, взял штурмом Лимерик и принудил Якова бежать во Францию.
4615860	4621900	Ирландцы признали Вильгельма III, но с условием предоставления им такой же свободы веросповедания,
4622060	4627300	как при Карле II. При стюартах Франция стала опасной соперницей Англии на море.
4627860	4633620	Людовик XIV всячески старался вредить Англии, оказывая поддержку стюартам и дал у себя приют
4633620	4639020	изнанному королю. Поэтому война с Францией была весьма популярна в Англии, но она принесла
4639020	4647620	мало славы и еще меньше выгод. По арисковскому миру 1697 года Англия добилась от Людовика
4647620	4652640	только признание Вильгельмом королем и обещание отказаться от поддержки Якова II.
4653340	4659880	Яков II умер в 1701 году и Людовик XIV признал его сына законным королем.
4660260	4665840	Это оскорбление вызвало страшное негодование всех партий. И когда Вильгельм потребовал новых
4665840	4670740	субсидий для участия в войне за испанское наследство, парламент охотно дал ему средства
4670740	4678540	на организацию 45-тысячной армии. Но во время приготовления к войне Вильгельм умер в 1702 году.
4679260	4683880	С вступлением на престол Анны в этом же году началась война за испанское наследство,
4683880	4691220	которая продолжалась 11 лет по 1713 год. Героем ее был сподвижник Вильгельма Герцог Мальборо,
4691220	4696740	находивший в себе сильную поддержку в Вигах и в привязанности королевы к его жене.
4697240	4702620	Но война утомила нацию, которая жаловалась на увеличение подати и постоянно возраставший
4702620	4707680	государственный долг. Главным виновником затягивания войны считали Мальборо.
4707680	4715440	В 1710 году против него составилась придворная интрига, и он был свергнут.
4715760	4721300	Опало распространилось и на Министерство Вигов, не пользовавшихся расположением королевы,
4721620	4725820	так как на новых выборах парламент большинство высказал в пользу Тори.
4726500	4733060	Министерство было не свергнуто. Его место заняли Тори с Оксфордом и Болингброком во главе.
4733060	4739300	Новые министры немедленно открыли переговоры о мире с Францией.
4739420	4744680	Результатом переговоров был Утрехтский мир, по которому Англия получала от Франции
4744680	4750100	часть ее владений в Северной Америке, Гудзонов залив, всю Новую Шотландию, Ньюфаундленд,
4750100	4752520	а от Испании Гибралтар и Минорку.
4753080	4758040	Сверх того, Франция и Испания дали англичанам важные торговые привилегии в своих землях.
4758040	4764120	Французская морская сила была уничтожена, тогда как британский флот стал первым в Европе.
4764540	4771400	Во внутренней жизни народа самым главным событием, ознаменовавшим собой царство Неанны,
4771580	4773640	было окончательное присоединение Шотландии,
4773740	4778340	которое одно время благодаря якобистским поискам приняло слишком независимое положение.
4778340	4784840	Парламент обеих сторон образовали государство, названное Великобританией,
4785400	4789480	актом Абунии, который вступил в силу 1 мая 1707 года.
4790400	4797640	Актом Абунии 1707 года Англия и Шотландия слились в Королевство Великобритании
4797640	4799740	с общим законодательным собранием.
4800240	4805720	В 1801 году Великобритания преобразовалась в Соединенное Королевство Великобритании и Ирландии,
4805720	4809760	которая образовалась в результате объединения Великобритании с Ирландией.
4810380	4817160	В 1922 году шесть ирландских провинций отделились и образовали независимое государство Ирландии.
4817760	4822480	А в 1927 году Соединенное Королевство Великобритании и Ирландии
4822480	4828420	преобразовалось на современное Соединенное Королевство Великобритании и Северной Ирландии.
4829520	4834140	Актом Абунии был ненавистен многочисленным приверженцам изгнанной династии Стюартов.
4834140	4838460	Пользуясь этим настроением, Яков Третий Стюард, претендент на престол,
4839020	4844980	поддержанный значительным отрядом французов, сделал в марте 1708 года
4844980	4847720	попытку высадиться на Шотландском берегу.
4848240	4851860	Высадка не удалась благодаря бдительности английского адмирала Бинга.
4852520	4857300	После смерти Анны Корона перешла согласно акту о престолонаследии
4857300	4862600	к Курфюрстру Ганноверскому Георгу, сыну Софии и внучке Якова Первого.
4862600	4867680	Почти сразу после вступления на престол Георг Первый отправил в отставку министерства Тори
4867680	4872780	и призвал кабинет Вигов в лице Роберта Уолпола и Тауншенда.
4873240	4875460	Прежнее министерство было под суд.
4877020	4882600	Болингброк бежал во Францию, поступил на службу в этой стране.
4882600	4889920	В это время граф Мар во главе с 15 тысячами якобитами поднял знамя восстания в Шотландии.
4890500	4895240	А в декабре 1715 года претендент лично высадился близ Абердина
4895240	4898200	и провозгласил себя королем под именем Якова Третьего.
4898680	4901820	Но смерть главного покровителя Стюарта Людовика XIV,
4902380	4905820	равно как несогласие между претендентом и Болингброком,
4905820	4909440	парализовали силы восстания, тогда как английское правительство
4909440	4913560	действовало с решительностью энергии, опираясь на поддержку парламента.
4914120	4919240	Повстанцы были разбиты, и только что высадившийся Яков принужден был бежать.
4919700	4925960	Еще менее успешным оказалось и второе восстание, которое произошло в 1719 году.
4925960	4935680	В 1718 по 1720 год Англия приняла участие в так называемом Четверном Союзе,
4935680	4940120	который был направлен против политики испанского министра Альберонги.
4940660	4943640	Она объявила войну Испании и уничтожила ее флот.
4944040	4948660	В 1720 году внутри страны разразился финансовый кризис.
4949280	4953640	При Георгии II в положении партии не произошло никакой перемены.
4953640	4958380	Виги по-прежнему оставались у кормила правления и выказывали большое миролюбие.
4958920	4964880	Но в 1739 году вследствие посягательства на торговый интерес англичан со стороны Испании
4964880	4970480	у Олпо принужден был объявить последнюю войну,
4970580	4974420	которая впрочем велась обеими странами довольно вяло и с малым успехом.
4974940	4981300	В 1742 году они слились войной за австрийское наследство,
4981300	4985840	в которой Англия, так как одна из поручительность прагматической санкции,
4985940	4988660	приняла сторону императрицы Марии Терезии.
4989300	4994260	Первоначально, пока министром оставался Олпо, помощь Англии ограничивалась только субсидиями.
4994260	4999060	Но когда после его отставки государственным секретарем стал лорд Картер,
4999560	5003240	заклятый ненавистник Франции, последней была официально объявлена война.
5003780	5006000	Английские войска высадились в Нидерландах,
5006040	5011240	где с ними соединилась 16-тысячная армия из гессенцев и ганноверцев.
5011240	5025420	Георг II лично принял начальство над войском и 27 июня 1743 года разбил маршала Нойла при Деттингене на Майне.
5025660	5031120	22 февраля 1744 года британский флот уничтожил французский при Тулоне,
5031120	5040920	но зато 11 мая, год спустя, герцог Кемберлинский, сын короля, потерпел жестокое поражение при Фонтенуа.
5041480	5047480	В том же 1745 году французы пытались сделать высадку в Шотландии с сильным флотом,
5047540	5052600	на котором находился младший претендент Карл Эдуард, внук Якова II.
5052600	5055100	Но это не имело успеха.
5055360	5059300	Однако в июле этого же года молодой авантюрист вступил на почву Шотландии
5059300	5064920	и поднял там восстание якобитов, которое приняло более грозный характер
5064920	5070780	для британских войск, которые находились за границей.
5071400	5074960	Герцог Кемберлинский поспешил с сильным отрядом из Нидерландов
5074960	5081460	и 16 апреля в 1746 году, победой при Куладене, положил конец мятежу.
5081460	5086660	По Ахинскому миру, заключенному с Францией, в 1748 году
5086660	5089480	обе стороны возвратили друг другу свои завоевания.
5090060	5093460	Англия добилась только некоторых торговых выгод
5094020	5096940	и признания Георга II со стороны Франции.
5097280	5101740	Во главе правления все еще оставались Вики сначала под руководством Пелхима,
5101800	5104020	а потом его брата, герцога Нил Кесла.
5104560	5109460	В 1755 году между Англией и Францией возгорелась война в Америке
5109460	5111660	из-за спора о границах.
5111780	5119660	Сначала англичанам не везло, но с 1756 года со вступлением в министерство Уильяма Пита,
5120560	5125080	который в противоположность королю, всего более дорожившему интересу Маганновера,
5125620	5130160	преследовал чисто национальную политику, дела приняли иной оборот.
5130380	5133460	Англичане завладели в Америке Квебеком и Монреалем,
5133460	5137380	а в Индии – Калькуттой, Суратом и Пондишери.
5137820	5140820	В семилетней войне Англия была на стороне Пруссии.
5141400	5146380	Смерть Георга II и вступление на престол его внука Георга III изменили положение дел.
5146860	5150420	Молодой король находился в руках своего воспитателя и любимца Бьюта,
5150920	5156660	и когда в 1761 году Пит вышел в отставку вследствие несогласия короля и кабинета
5156660	5158680	на немедленное объявление войны Испании,
5159160	5164100	Тори в первый раз после долголетнего промежутка снова вступили в управление делами.
5164720	5168980	Но Торийское министерство вскоре увидело себя вынужденным начать войну с Испанией,
5169540	5173260	доставшейся Англии Гавану и Манилу.
5173260	5179680	По Парижскому миру в 1763 году Гавана и Манила вернулись с Испанией,
5179680	5186920	но Англия приобрела от Франции Канаду, Кейп-Бреттон, острова Сент-Винсент, Доминикану, Гренаду и Табаго,
5187140	5191080	а от Испании – Клориду и важные торговые права.
5191480	5195260	Лорд Клайв воспользовался переворотами в Бенгалии,
5195340	5201180	чтобы завоевать для Ост-Индийской компании три царства – Бенгалию, Бихар, Арису.
5201760	5204580	Неисчислимые богатства потекли теперь в метрополию,
5204580	5210560	оказывая могущественное влияние на развитие гражданских отношений, на промышленность и торговлю.
5211060	5215220	Но эти частные обогащения нисколько не уменьшили финансового расстройства,
5215300	5217660	в которое государство впало со временной войны.
5218280	5220880	Государственный долг вырос до 106 миллионов.
5221460	5224800	В народе господствовало общее недовольство парижским миром,
5225480	5229300	доставшим Англии меньше выгод, чем предполагал Питт.
5229300	5234300	Это неудовольствие нашло себе красноречивое выражение в знаменитых письмах Юниоса,
5235020	5242380	которые печатались в продолжении 1766-1771 году.
5243020	5247880	При таком положении дел министерству Гренвилля, сменившему бездарный кабинет Бьюта,
5248060	5252360	пришла мысль открыть все новые источники доходов в североамериканских колоний.
5252360	5261060	И, между прочим, оно возвысило там ввозные пошлины и в марте 1765 года ввело закон о гербовом сборе.
5262360	5266660	Когда несколько лет спустя на ту же дорогу вступило Тарийское министерство Норта,
5267120	5269180	колонии открыто восстали против Англии.
5269620	5277240	4 июля 1776 года Конгресс колонии провозгласил независимость 13 Соединенных Штатов.
5277860	5279980	Война в это время была уже в полном ходу.
5279980	5283740	Сначала успех был на стороне англичан, но ход дела изменился,
5283900	5288560	когда в колонии в 1778 году заключили союз с Францией,
5288640	5293120	которая воспользовалась этим случаем, чтобы отомстить своей сопернице.
5293760	5297300	И годом позже привлекла к участию в войне также Испанию.
5297880	5299520	Сверхтого, по инициативе России,
5300220	5303940	северные морские державы образовали вооруженный нейтралитет
5303940	5306920	для защиты своих взаимных торговых интересов.
5306920	5309700	Лондонский кабинет пришел в такое раздражение,
5309840	5314580	что объявил войну Голландии за ее намерение присоединиться к Союзу Северных Держав.
5314920	5317040	Но как не были великие средства Англии,
5317120	5319820	она не могла долго держаться против этого Союза.
5320340	5325660	30 ноября 1782 года был подписан отдельный мир с колониями,
5326080	5328680	за которыми признана полная независимость.
5328680	5334020	А в сентябре 1783 года заключен общий мир в Версале.
5334520	5337840	Англия должна была выдать обратно Испанию, Флориду, Минорку,
5338120	5339220	а Голландия – Суматру.
5340060	5343560	К концу XVIII века протестанты-парламентарии в Ирландии
5343560	5347780	стали выступать за более справедливые отношения между Англией и Ирландией.
5348280	5353120	Напрасно британский кабинет пытался успокоить бурю некоторыми торговыми льготами.
5353120	5359940	В 1782 году британский парламент принужден был отменить законы 1720 года,
5360440	5363580	подчинявшие ирландский парламент постановлениям британского.
5364100	5366560	Вместе с тем была ограничена власть наместникам,
5366900	5370120	что придало Ирландии большую политическую самостоятельность.
5371220	5374000	Другого рода беспорядки потрясли Англию и Шотландию.
5374460	5380180	Принятые парламентом в 1778 году облегчительные меры по отношению к католикам,
5380180	5383800	в которых народ увидел опасность для протестантской религии,
5384320	5389240	вызвали в Лондоне возмущение черни, беспокойные элементы зашевелились в Шотландии.
5389980	5393100	Парижский мирный договор усилил недовольство.
5393480	5396820	Ввиду сильной оппозиции, поднявшейся в парламенте,
5396900	5399980	преданное королю правительства Шелберна ушло в отставку,
5400480	5403700	и его место заняло коллекционное министерство Фокса,
5404340	5405880	который являлся вождем Вигов.
5405880	5409900	Этот неестественный союз между двумя государственными людьми
5409900	5414940	столь противоположного образа мыслей встретил решительного противника
5414940	5420860	в самом короле, который поставил во главе управления знаменитого Уильяма Питта-младшего.
5421680	5423460	Питт, в свою очередь, став премьером,
5423580	5426940	прежде всего обратил внимание на положение дел в Индии.
5427540	5430760	Вспыхнувшая во время североамериканского восстания война
5430760	5440040	были завершены, и майсорцы должны были возвратить все свои завоевания.
5440260	5443760	Остинская компания, впавшая вследствие войны в громадные долги,
5444340	5451720	принуждена была подчиниться постановлению парламента 1784 года,
5451720	5457180	который учредил над ее директорами и акционерами наблюдательное ведомство.
5457180	5464540	За новое восстание в 1789 году типу султан поплатился половиной своих владений
5464540	5466280	тяжелой военной контрибуцией.
5466960	5469840	В этом, равно как и в открытиях Кука в Австралии,
5470040	5474400	имевших своим последствием основание новых колоний в новом Южном Уэльсе,
5474880	5478660	Англия нашла себе некоторое вознаграждение за потери в Северной Америке.
5478660	5483640	В самом парламенте оппозиция виков, руководимая такими блестящими талантами,
5483640	5488740	как Эдмард Бёрк и Фокс, задумала целый ряд либеральных политических реформ.
5489360	5493760	Ее благим намерением неожиданно положен был конец французской революции,
5493880	5498060	которая заставила имущие классы забыть свои прежние раздоры
5498060	5501520	и теснее сомкнуться вокруг правительства.
5501980	5504620	В старой партии вегов произошел глубокий раскол.
5504620	5508020	Более умеренные члены ее под предводительством Бёрка
5508020	5512480	отделились от своих единомышленников и искали сближение истории.
5512480	5516900	Партия Фокса растаяла и утратила всякое влияние на дела.
5517520	5522840	Однако только в декабре 1792 года, после захвата Бельгии Французской республикой,
5523320	5525960	Англия решилась отказаться от своего нейтралитета.
5526520	5529440	Сигналом к взрыву послужила казнь Людовика XVI.
5529960	5534320	Немедленно по получению этого известия французский посланник был выслан из Лондона,
5534540	5538480	а конвент ответил на это 1 февраля 1793 года
5538480	5542840	объявлением войны Англии и Нидерландом, а 7 марта – Испании.
5543360	5546420	В то время, как на материке победа везде оставалась за французами,
5546700	5548260	Англия торжествовала на море.
5548760	5552740	Она почти совершенно вытеснила французов из Ост- и Вест-Индии
5552740	5557780	и отняла у Батавской республики ее остынские владения.
5557780	5561620	Мы с Доброй Надеждой и другие земли.
5561720	5567920	Для подавления внутренних беспорядков парламент разрешил министерству приостановить все действия
5567920	5570420	и принял многие другие исключительные законы.
5570620	5577780	После кампов армейского договора в 1797 года Англия осталась единственной воюющей с Францией державой.
5578800	5580740	К войне добавились внутренние волнения.
5580960	5583680	Среди матросов флота Каннала вспыхнул бунт.
5584180	5586340	Народ страдал от дороговизны и голода.
5586340	5589940	Английский банк приостановил размен банковских билетов.
5590280	5594300	Хотя победа Нельсона при Абу-Кирине несколько успокоила страх,
5594580	5597120	который навеяла французская экспедиция в Египте,
5597700	5601580	но как раз в это время возбужденное состояние умов в несчастной Ирландии
5601580	5603740	заставило опасаться всего худшего.
5604220	5609400	Уже с давних пор в этой стране существовал громадный католический союз Соединенных Ирландцев,
5609860	5613620	который стремился при помощи Франции к низвержению английского господства.
5613620	5617620	После нескольких неудачных французских экспедиций к берегам Ирландии
5618280	5621640	правительство решило обезоружить союз и наказать его вожаков.
5622300	5627320	Этот шаг вызвал кровавую междоусобную войну, которая длилась несколько месяцев.
5627500	5629620	И чтобы окончательно приковать Ирландию к Великобритании,
5630720	5637040	Питт предложил в 1799 году биле о слиянии ирландского парламента с английским.
5637040	5640380	И хотя этот биль первоначально был отвергнут ирландцами,
5640800	5645380	но на следующий год правительству удалось провести его при помощи подкупленного большинства.
5645900	5650760	По новому закону 28 ирландских лордов вместе с четырьмя епископами
5650760	5656800	должны были заседать в Верхней Палате, а 100 ирландских депутатов – в Нижней.
5657120	5662360	Оба государства были уравнены в правах, образовав Соединенное Королевство Великобритании и Ирландии
5662360	5666180	по акту Абуни 1800 года.
5666680	5670440	В действительности семь восьмых ирландского населения, как католики,
5670560	5674720	по-прежнему оставались лишенными всяких политических прав.
5675340	5679840	Следующая лекция будет являться продолжением этой лекции.
5679840	5691200	И мы начнем с вами как раз с даты войны с Наполеоном в 1799 году.
5692360	5722340	Субтитры создавал DimaTorzok
